icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a3689e,DAL2140 ,United States,1727379537,1727379537,-73.8666,40.772,,True,0.06,143.44,,[],,7417,False,0
a3556f,JBU2184 ,United States,1727379678,1727379683,-71.0168,42.3677,,True,0.06,208.12,,[],,6542,False,0
ac1042,SWA4611 ,United States,1727379685,1727379685,-122.213,37.7095,,True,0.0,126.56,,[],,None,False,0
ace6df,NKS1101 ,United States,1727379684,1727379684,-96.1245,32.2307,5311.14,False,200.42,285.18,-9.43,[],5570.22,1433,False,0
ac2369,N881VB  ,United States,1727379684,1727379684,-117.8281,33.2964,1958.34,False,133.38,99.1,-7.48,[],1996.44,None,False,0
a4c527,RPA4458 ,United States,1727379684,1727379684,-75.1935,40.1986,6096.0,False,171.29,263.79,0.33,[],6385.56,2261,False,0
a4754d,N387AB  ,United States,1727379543,1727379543,-120.5146,46.5592,403.86,False,45.42,350.22,-4.23,[],419.1,None,False,0
aa8075,ENY3828 ,United States,1727379685,1727379685,-94.8165,37.3347,9144.0,False,250.78,242.91,0.0,[],9593.58,0534,False,0
3455da,VOE78NB ,Spain,1727379685,1727379685,0.9028,44.5475,10668.0,False,177.33,197.91,0.0,[],10972.8,1000,False,0
adda1e,AAL2002 ,United States,1727379684,1727379684,-91.6707,31.0555,11277.6,False,248.31,105.99,0.33,[],11864.34,None,False,0
0c4144,HI955   ,Dominican Republic,1727379684,1727379684,-64.222,6.2062,13716.0,False,196.32,155.05,0.0,[],14432.28,None,False,0
c02e9b,JZA971  ,Canada,1727379684,1727379685,-86.5343,39.8523,7924.8,False,194.13,248.88,-0.33,[],8229.6,2253,False,0
abad94,SWA3048 ,United States,1727379684,1727379684,-119.2043,37.7332,10972.8,False,241.63,279.68,0.0,[],11521.44,7354,False,0
4acb44,SAS897  ,Sweden,1727379683,1727379684,17.8963,59.5674,3566.16,False,143.17,231.57,20.16,[],3406.14,None,False,0
a04431,N116TL  ,United States,1727379501,1727379501,-151.7427,61.9116,731.52,False,63.27,296.57,0.0,[],647.7,1200,False,0
a9fbb7,N742TX  ,United States,1727379389,1727379390,-120.6363,41.8071,10363.2,False,155.2,349.88,0.0,[],10866.12,None,False,0
a7bbe9,JBU948  ,United States,1727379684,1727379684,-80.5318,42.2902,11277.6,False,270.24,102.42,-0.33,[],11841.48,7736,False,0
a4b288,NAC772  ,United States,1727379685,1727379685,-153.5503,60.3202,9151.62,False,217.27,245.07,-0.33,[],8770.62,2334,False,0
a94b4d,UAL414  ,United States,1727379684,1727379684,-102.9534,40.37,9646.92,False,216.11,255.67,-11.38,[],10218.42,3562,False,0
adda24,AAL1733 ,United States,1727379684,1727379684,-96.8653,33.3739,3924.3,False,193.38,24.52,10.73,[],4076.7,None,False,0
e80219,,Chile,-1,1727379679,,,,False,191.13,215.36,-11.05,[],,None,False,0
ade106,N9936V  ,United States,1727379684,1727379684,-122.8944,45.7676,1485.9,False,44.92,156.37,-0.33,[],1485.9,None,False,0
a16424,N189WW  ,United States,1727379683,1727379684,-92.2682,41.4091,11887.2,False,222.3,123.58,0.0,[],12412.98,None,False,0
accd69,DAL675  ,United States,1727379684,1727379685,-121.5376,45.5292,5166.36,False,169.25,270.17,-10.08,[],5349.24,None,False,0
aba158,N849AR  ,United States,1727379683,1727379683,-90.9154,38.1341,13106.4,False,199.13,88.82,0.0,[],13594.08,None,False,0
3c65ab,,Germany,1727379651,1727379651,-95.6895,48.7198,11582.4,False,225.28,234.39,0.0,[],12100.56,None,False,0
3455d7,VOE2729 ,Spain,1727379684,1727379684,-8.7733,39.0994,4328.16,False,189.94,46.32,13.66,[],4556.76,5222,False,0
440248,EJU87TQ ,Austria,1727379684,1727379684,-5.5807,41.729,11574.78,False,252.03,23.58,-0.33,[],12016.74,7751,False,0
3455d8,VOE50HV ,Spain,1727379684,1727379684,2.4634,45.5207,11346.18,False,184.99,287.48,-4.23,[],11658.6,1000,False,0
4b1884,SWR14V  ,Switzerland,1727379684,1727379684,-65.8795,44.2142,12192.0,False,197.41,231.67,0.0,[],12656.82,0754,False,0
adb7ee,SKW5303 ,United States,1727379683,1727379684,-88.2884,42.0414,1196.34,False,103.92,180.57,0.0,[],1219.2,None,False,0
a22db2,N24AM   ,United States,1727379684,1727379684,-114.5891,35.4405,5318.76,False,98.14,119.52,-0.33,[],5600.7,1713,False,0
4acb58,SAS380  ,Sweden,1727379393,1727379399,10.9182,63.4549,,True,0.0,180.0,,[],,None,False,0
3c65c1,DLH4H   ,Germany,1727379684,1727379684,4.8596,50.622,10660.38,False,253.55,104.57,0.0,[],10614.66,2153,False,0
3455d5,IBE6193 ,Spain,1727379684,1727379684,-89.6819,47.391,12192.0,False,230.25,254.85,0.0,[],12710.16,None,False,0
3455d6,VOE77WR ,Spain,1727379684,1727379684,10.2561,42.6518,9959.34,False,220.07,309.31,4.23,[],10515.6,1000,False,0
a127e1,N17386  ,United States,1727379531,1727379531,-122.9187,43.7667,2705.1,False,65.37,178.2,0.0,[],2766.06,None,False,0
a05776,AAL2655 ,United States,1727379683,1727379684,-122.2798,45.4926,2400.3,False,130.97,102.02,10.4,[],2407.92,None,False,0
a6f251,CBN547E ,United States,1727379683,1727379684,-90.8703,37.9432,2019.3,False,51.03,104.6,-0.65,[],2042.16,None,False,0
a83e86,JBU1268 ,United States,1727379646,1727379679,-118.4046,33.9399,,True,0.0,30.94,,[],,0564,False,0
4b1882,SWR54G  ,Switzerland,1727379684,1727379685,-70.8257,42.6148,1455.42,False,98.27,244.91,-3.25,[],1516.38,0740,False,0
0d0af7,AMX527  ,Mexico,1727379502,1727379505,-99.0649,19.4388,,True,31.9,59.06,,[],,0642,False,0
0800ae,ATC403  ,United Republic of Tanzania,1727379683,1727379683,88.9211,22.5978,11582.4,False,250.52,278.98,0.33,[],12367.26,3105,False,0
a6eb66,N545KF  ,United States,1727379612,1727379644,-90.2499,38.6327,373.38,False,60.75,134.66,0.65,[],358.14,None,False,0
ada4c6,KSF25   ,United States,1727379684,1727379684,-81.4315,41.1578,632.46,False,50.97,177.69,-3.25,[],617.22,None,False,0
a8e2d6,DAL1950 ,United States,1727379602,1727379603,-68.5699,21.2223,11582.4,False,246.75,320.67,0.0,[],12283.44,None,False,0
3c5ee8,EWG6FK  ,Germany,1727379684,1727379685,7.5184,50.8341,1844.04,False,146.21,335.69,-8.45,[],1775.46,3070,False,0
3c5ee7,EWG89RJ ,Germany,1727379684,1727379684,15.3415,42.3194,10988.04,False,223.79,352.21,0.0,[],11620.5,3751,False,0
3c5ee5,EWG86GR ,Germany,1727379683,1727379683,8.7236,45.6308,,True,9.26,222.19,,[],,2550,False,0
4acb23,NSZ4463 ,Sweden,1727379571,1727379635,-3.3543,55.9542,,True,5.92,216.56,,[],,1176,False,0
acd481,AAL2689 ,United States,1727379684,1727379685,-111.5739,38.0592,10668.0,False,266.54,55.7,0.33,[],11239.5,1024,False,0
80168a,AXB775  ,India,1727379684,1727379684,84.1331,22.3909,10500.36,False,244.56,326.41,2.6,[],11186.16,2635,False,0
e8021e,LPE2360 ,Chile,1727379684,1727379684,-76.8681,-12.0667,3619.5,False,177.07,24.18,12.68,[],3848.1,None,False,0
ac7179,N900ZP  ,United States,-1,1727379618,,,,False,141.47,276.89,0.0,[],,None,False,0
e8021d,LPE2479 ,Chile,1727379684,1727379684,-115.6552,32.445,10058.4,False,252.42,117.56,0.0,[],10637.52,1354,False,0
3c65d2,DLH5TP  ,Germany,1727379684,1727379684,5.7642,50.8391,10363.2,False,222.1,289.48,0.33,[],10340.34,6656,False,0
3c65d1,DLH3WJ  ,Germany,1727379621,1727379627,-0.4511,51.4676,,True,2.83,2.81,,[],,6657,False,0
3c65c5,DLH7PL  ,Germany,1727379684,1727379685,9.2539,49.3318,4960.62,False,229.35,6.44,-11.05,[],4998.72,1000,False,0
3c65c4,DLH6LT  ,Germany,1727379682,1727379682,11.782,48.3431,,True,27.78,267.19,,[],,2041,False,0
a94b2b,UAL2454 ,United States,1727379685,1727379685,-70.9441,42.3128,1013.46,False,129.87,82.03,11.05,[],1028.7,None,False,0
e48be3,TAM4578 ,Brazil,1727379656,1727379658,-47.1667,-16.8016,7818.12,False,219.19,142.05,7.8,[],8313.42,None,False,0
a0a718,N141HB  ,United States,1727379475,1727379485,-76.9006,43.0422,160.02,False,22.1,347.91,-1.63,[],152.4,None,False,0
ad41cd,SWA2064 ,United States,1727379684,1727379684,-97.8227,38.9169,10972.8,False,227.72,266.89,0.0,[],11574.78,None,False,0
a54711,N4391J  ,United States,1727379684,1727379684,-122.8495,47.2959,1706.88,False,57.32,21.04,0.33,[],1729.74,None,False,0
e80239,ARE4249 ,Chile,1727379576,1727379576,-74.1477,4.698,,True,8.23,36.56,,[],,None,False,0
a09daa,N139LR  ,United States,1727379684,1727379684,-105.7694,37.7195,12496.8,False,222.27,160.39,0.33,[],13174.98,None,False,0
ad41ed,AAL651  ,United States,1727379684,1727379684,-87.0991,33.1405,10058.4,False,227.5,118.94,-0.65,[],10568.94,6375,False,0
a45b96,DAL2508 ,United States,1727379684,1727379684,-122.2195,40.0121,11582.4,False,242.34,351.58,0.0,[],12161.52,1366,False,0
46b82d,AEE909  ,Greece,1727379684,1727379684,24.475,37.5507,3810.0,False,164.53,295.36,-12.03,[],4069.08,1731,False,0
a94b48,UAL1561 ,United States,1727379684,1727379684,-120.9461,37.6346,5859.78,False,197.09,261.59,-9.43,[],6156.96,None,False,0
3c5eed,EWG4CP  ,Germany,1727379684,1727379685,16.3203,58.8213,9883.14,False,218.68,223.76,6.5,[],9761.22,None,False,0
3c5eec,GWI7V   ,Germany,1727379684,1727379685,10.9936,51.8929,11582.4,False,190.93,274.48,0.0,[],11673.84,7440,False,0
3c5eeb,EWG74F  ,Germany,1727379684,1727379684,-2.2877,53.3697,,True,1.29,227.81,,[],,None,False,0
3c5eea,EWG7TR  ,Germany,1727379674,1727379674,6.7708,51.2864,,True,12.86,53.44,,[],,1000,False,0
a5d28e,UAL1882 ,United States,1727379494,1727379494,-99.7074,40.8944,10363.2,False,221.46,261.72,0.0,[],10934.7,7232,False,0
3c65d8,DLH3PV  ,Germany,1727379684,1727379685,11.9003,47.9132,5844.54,False,176.06,166.65,10.4,[],5996.94,1000,False,0
3c65d6,DLH8H   ,Germany,1727379657,1727379657,8.5322,50.0455,251.46,False,65.93,249.44,-2.93,[],182.88,4613,False,0
a04427,N116TA  ,United States,1727379684,1727379684,-82.276,33.269,4640.58,False,167.28,291.28,12.35,[],4823.46,None,False,0
e80242,LPE2694 ,Chile,1727379596,1727379596,-78.0941,-7.1263,9753.6,False,236.7,356.01,-0.33,[],10401.3,None,False,0
a88bee,LIFELN2 ,United States,1727379623,1727379623,-105.7137,38.6593,3086.1,False,53.41,249.12,2.28,[],3261.36,None,False,0
a96564,N704WF  ,United States,1727379482,1727379482,-85.993,42.0905,952.5,False,32.16,82.65,-0.98,[],998.22,None,False,0
e48bf8,AZU4531 ,Brazil,1727379684,1727379684,-47.5854,-22.6765,3962.4,False,141.53,115.17,1.3,[],4191.0,None,False,0
3c65cc,DLH2VR  ,Germany,1727379684,1727379685,7.6315,47.8483,10622.28,False,278.91,106.06,-4.23,[],10881.36,2254,False,0
3c5ef5,GWI1VJ  ,Germany,1727379684,1727379685,8.9033,52.6596,5783.58,False,168.79,173.52,13.66,[],5730.24,1354,False,0
a8dbbd,PDT5883 ,United States,1727379514,1727379517,-80.9694,35.249,388.62,False,72.63,177.16,-3.25,[],358.14,None,False,0
3c65ca,DLH1835 ,Germany,1727379684,1727379684,10.3451,47.7352,6294.12,False,236.3,60.81,-9.75,[],6469.38,1000,False,0
3c5ef2,GWI5XH  ,Germany,1727379683,1727379684,13.4121,52.3195,1264.92,False,97.28,228.22,13.0,[],1165.86,1000,False,0
511101,,Estonia,-1,1727379403,,,,False,82.04,190.11,-4.55,[],,None,False,0
a02a4f,N11ES   ,United States,1727379683,1727379683,-83.5808,42.9163,754.38,False,84.72,84.77,3.58,[],769.62,None,False,0
380d3a,,France,1727379553,1727379553,1.3637,43.6188,,True,0.0,92.81,,[],,None,False,0
a94b0a,UAL2861 ,United States,1727379648,1727379648,-74.1694,40.6964,,True,3.86,70.31,,[],,None,False,0
0c4184,DWI1632 ,Dominican Republic,1727379664,1727379664,-69.7131,18.5504,701.04,False,78.94,159.79,-4.23,[],701.04,None,False,0
a1a110,MXY540  ,United States,1727379442,1727379442,-78.8064,35.8573,175.26,False,73.12,44.71,-4.23,[],182.88,2472,False,0
a94b0b,UAL2239 ,United States,1727379683,1727379684,-73.7679,42.8912,8229.6,False,186.29,289.19,7.48,[],8557.26,None,False,0
44020a,AUA7F   ,Austria,1727379684,1727379684,16.5814,48.1022,,True,7.46,343.12,,[],,4143,False,0
a02a66,N11FQ   ,United States,1727379683,1727379684,-111.5434,33.2068,670.56,False,49.84,45.42,0.65,[],632.46,None,False,0
a091d5,DAL1047 ,United States,1727379683,1727379683,-71.0061,42.3784,,True,3.09,70.31,,[],,None,False,0
a114db,N169TW  ,United States,1727379420,1727379420,-118.2366,33.8897,91.44,False,31.38,270.0,-2.93,[],60.96,None,False,0
ae61f7,KING73  ,United States,1727379684,1727379684,-73.3324,40.0771,2407.92,False,120.18,222.22,0.0,[],2506.98,None,False,0
0c4182,DWI1542 ,Dominican Republic,1727379677,1727379677,-71.091,18.0709,10668.0,False,230.52,74.6,-4.88,[],11338.56,None,False,0
0c4183,DWI1792 ,Dominican Republic,1727379579,1727379664,-73.2612,18.4328,12496.8,False,205.85,82.82,0.0,[],13228.32,None,False,0
a02a69,N11FT   ,United States,1727379684,1727379684,-99.1504,19.4315,2316.48,False,46.94,64.0,0.98,[],2392.68,None,False,0
ad8a80,N97154  ,United States,1727379684,1727379684,-117.2253,33.229,1104.9,False,53.52,197.91,-0.33,[],1089.66,None,False,0
a52bfb,EJA432  ,United States,1727379683,1727379684,-83.4621,40.6384,9265.92,False,187.86,262.45,4.23,[],9723.12,7470,False,0
aa30ab,N756DN  ,United States,1727379684,1727379685,-117.0588,32.5501,807.72,False,47.62,259.42,2.93,[],777.24,4277,False,0
ac2f18,SWA4261 ,United States,1727379684,1727379684,-91.9284,41.6909,11582.4,False,221.59,325.98,0.0,[],12123.42,None,False,0
a114f4,AAL856  ,United States,1727379685,1727379685,-94.1943,34.1058,7315.2,False,241.87,249.71,0.0,[],7650.48,3644,False,0
a101c3,AAL2812 ,United States,1727379684,1727379684,-91.1174,38.0332,9745.98,False,222.24,296.68,-0.33,[],10058.4,3547,False,0
a94b29,UAL1021 ,United States,1727379684,1727379684,-75.007,39.1637,8077.2,False,226.16,206.62,6.5,[],8496.3,3027,False,0
a5958c,SWA211  ,United States,1727379684,1727379685,-78.5331,36.5597,8229.6,False,257.58,45.97,-0.33,[],8702.04,3524,False,0
a73882,N56425  ,United States,1727379684,1727379684,-121.9025,38.7509,1394.46,False,78.25,251.21,0.0,[],1409.7,None,False,0
a8584a,FFT4158 ,United States,1727379671,1727379671,-116.7659,36.9726,9448.8,False,225.52,144.75,0.0,[],9951.72,None,False,0
a1ad46,N207NX  ,United States,1727379683,1727379684,-107.6508,35.8061,5905.5,False,117.46,198.12,-5.2,[],6263.64,None,False,0
46b825,AEE2FL  ,Greece,1727379684,1727379685,5.3517,50.2881,10363.2,False,222.42,311.06,0.0,[],10355.58,3545,False,0
46b823,AEE7PT  ,Greece,1727379684,1727379684,9.0217,40.6924,10363.2,False,221.91,282.59,0.0,[],10988.04,5525,False,0
a83e49,FFT2225 ,United States,1727379685,1727379685,-91.9295,37.3865,10347.96,False,233.39,274.93,0.0,[],10751.82,6053,False,0
af2136,R23500  ,United States,1727379684,1727379684,-111.5982,33.0398,914.4,False,60.05,43.26,0.0,[],906.78,None,False,0
a21aac,N2347C  ,United States,1727379674,1727379682,-150.2456,61.3743,304.8,False,64.09,137.6,0.0,[],160.02,None,False,0
c80a0f,SAV14P  ,New Zealand,1727379659,1727379674,175.0032,-37.3331,2164.08,False,66.97,332.06,0.33,[],2194.56,None,False,0
505dff,ENT1212 ,Slovakia,1727379684,1727379684,17.0236,48.9468,10584.18,False,260.8,35.45,-5.2,[],11003.28,6161,False,0
a71e92,EJA558  ,United States,1727379684,1727379684,-103.0182,34.8319,12192.0,False,206.15,296.05,-0.33,[],12885.42,None,False,0
a7256e,N56JW   ,United States,1727379684,1727379684,-94.9047,33.6403,6705.6,False,138.32,252.91,-0.33,[],7063.74,None,False,0
a28423,EJA261  ,United States,1727379684,1727379684,-113.286,34.936,12192.0,False,212.79,260.54,0.0,[],12885.42,1170,False,0
abd9b6,SWA1527 ,United States,1727379684,1727379684,-119.3541,38.2502,11277.6,False,233.01,79.96,0.0,[],11849.1,None,False,0
c02e91,JZA993  ,Canada,1727379561,1727379566,-73.867,40.774,,True,1.03,354.38,,[],,None,False,0
a82b43,N62502  ,United States,1727379577,1727379577,-97.9905,29.597,213.36,False,32.45,357.27,-2.28,[],152.4,None,False,0
a0f4b1,,United States,-1,1727379647,,,,False,42.3,318.95,0.33,[],,None,False,0
51110a,SAS4237 ,Estonia,1727379403,1727379403,19.7355,59.5889,4876.8,False,112.1,223.14,0.0,[],4762.5,None,False,0
4acb5a,SAS64C  ,Sweden,1727379684,1727379684,12.1856,54.2916,8069.58,False,250.65,15.72,-7.15,[],8039.1,7360,False,0
44022d,AUA39B  ,Austria,1727379684,1727379684,15.0744,50.1223,9136.38,False,217.51,343.79,0.0,[],9425.94,1000,False,0
44022b,AUA377M ,Austria,1727379684,1727379684,12.9942,49.9958,11574.78,False,185.94,307.69,-0.33,[],11849.1,1000,False,0
a0311d,DAL869  ,United States,1727379558,1727379682,-90.8263,36.1357,11582.4,False,237.44,256.08,-0.33,[],12031.98,1176,False,0
a57b8b,SWA3677 ,United States,1727379684,1727379684,-100.9915,31.3816,9715.5,False,237.79,127.44,-5.2,[],10302.24,2030,False,0
aa9f6f,AAL71   ,United States,1727379683,1727379684,-97.0103,32.7828,716.28,False,90.03,0.33,-3.58,[],708.66,6016,False,0
a0dab2,SKW5658 ,United States,1727379659,1727379659,-73.8785,40.7821,,True,4.12,22.5,,[],,None,False,0
511111,SAS1772 ,Estonia,1727379662,1727379662,17.9334,59.6565,,True,0.45,45.0,,[],,None,False,0
0d0abd,AMX695  ,Mexico,1727379684,1727379684,-99.4197,19.6821,4503.42,False,149.41,124.62,-2.6,[],4724.4,None,False,0
a69b86,JIA5175 ,United States,1727379684,1727379684,-78.6341,36.078,2377.44,False,150.9,39.61,12.35,[],2468.88,None,False,0
a69b87,CNS524  ,United States,1727379684,1727379684,-91.6153,31.6199,12192.0,False,199.01,246.22,0.0,[],12809.22,None,False,0
aa8c49,N779US  ,United States,1727379684,1727379684,-111.8353,39.8577,1783.08,False,46.27,138.15,-1.3,[],1844.04,None,False,0
a94b05,UAL727  ,United States,1727379602,1727379602,-74.1688,40.6901,,True,4.89,334.69,,[],,3024,False,0
a94b02,UAL1213 ,United States,1727379684,1727379684,-74.4786,39.782,6278.88,False,198.27,225.74,6.5,[],6576.06,3310,False,0
a8a82f,QXE2072 ,United States,1727379684,1727379684,-122.5529,45.27,9144.0,False,220.53,356.79,-0.33,[],9502.14,None,False,0
ac2f37,SWA3127 ,United States,1727379684,1727379684,-91.7287,31.1641,11582.4,False,229.17,278.13,-0.33,[],12176.76,2131,False,0
a928e2,N69FH   ,United States,1727379685,1727379685,-85.1237,36.7957,6400.8,False,242.19,3.29,-0.33,[],6614.16,None,False,0
a85887,JBU1130 ,United States,1727379684,1727379684,-80.3664,32.7924,2247.9,False,163.93,21.73,-10.73,[],2324.1,7416,False,0
a04466,N116VP  ,United States,1727379684,1727379685,-71.1338,42.8288,10363.2,False,167.04,205.93,0.0,[],10797.54,None,False,0
a1ad23,N207MM  ,United States,1727379684,1727379684,-71.2258,43.0827,11277.6,False,228.68,31.01,0.0,[],11727.18,7007,False,0
a08acb,RPA4761 ,United States,1727379685,1727379685,-77.5484,38.9499,8534.4,False,214.36,218.96,0.0,[],8999.22,1724,False,0
aadc11,N79919  ,United States,1727379078,1727379683,-97.0405,33.53,1036.32,False,54.91,192.99,4.23,[],1036.32,None,False,0
ae0181,TRICK13 ,United States,1727379684,1727379684,-87.793,42.5863,1584.96,False,134.27,159.83,-3.9,[],1630.68,None,False,0
a8320e,UPS62   ,United States,1727379684,1727379684,-168.7604,60.1778,10972.8,False,249.88,249.51,0.0,[],10523.22,None,False,0
e80207,ARE4402 ,Chile,1727379684,1727379684,-80.4672,25.7798,883.92,False,83.89,88.24,-4.88,[],868.68,2255,False,0
ad690d,N963U   ,United States,1727379684,1727379684,-95.5956,43.6554,13106.4,False,248.19,233.94,-0.33,[],13685.52,3651,False,0
a72576,N56KD   ,United States,1727379684,1727379684,-89.8514,38.6375,1546.86,False,68.38,121.78,0.33,[],1577.34,None,False,0
a2ba48,ENY3764 ,United States,1727379679,1727379679,-87.9139,41.9716,,True,12.86,90.0,,[],,None,False,0
a4fa17,PVO470  ,United States,1727379684,1727379684,-80.5355,28.1346,8877.3,False,212.51,160.34,-10.73,[],9418.32,None,False,0
a2c11e,N277GL  ,United States,1727379684,1727379684,-113.4922,33.6897,5227.32,False,137.2,112.72,0.0,[],5486.4,None,False,0
a1515b,AAL1772 ,United States,1727379684,1727379684,-87.3189,32.3688,10058.4,False,241.13,94.9,0.0,[],10576.56,0045,False,0
7c7cd0,JST671  ,Australia,1727379684,1727379684,150.4234,-30.7185,11277.6,False,229.35,165.18,-0.33,[],11506.2,1062,False,0
a33acc,N307RB  ,United States,-1,1727379684,,,,False,31.3,115.3,1.95,[],,None,False,0
a2c129,GXA160  ,United States,1727379684,1727379685,-98.6172,31.3805,11582.4,False,231.71,272.42,-0.33,[],12230.1,None,False,0
c03517,WJA2206 ,Canada,1727379684,1727379684,-96.4102,32.5451,10668.0,False,245.2,143.88,0.0,[],11239.5,1335,False,0
a2d44b,OXF9832 ,United States,1727379684,1727379685,-111.7341,33.4562,548.64,False,44.14,233.53,3.9,[],487.68,None,False,0
e49ec9,AZU4281 ,Brazil,1727379683,1727379684,-42.657,-21.5508,11582.4,False,224.94,230.01,0.0,[],12260.58,None,False,0
782007,CSC9397 ,China,1727379419,1727379422,100.7644,13.7041,114.3,False,76.49,194.41,-3.9,[],68.58,None,False,0
c04830,CGBIT   ,Canada,1727379612,1727379618,-113.108,53.4261,,True,0.0,73.12,,[],,None,False,0
a3e125,YS258PE ,United States,1727379684,1727379684,-88.9749,13.7273,1645.92,False,72.41,43.56,-0.65,[],1737.36,None,False,0
ac34a0,FDX169  ,United States,1727379680,1727379680,-150.0029,61.1899,,True,0.0,345.94,,[],,7232,False,0
a1c797,N2134M  ,United States,1727379683,1727379683,-96.991,31.8985,1409.7,False,42.69,167.47,-1.3,[],1424.94,None,False,0
a4b1a5,N401PH  ,United States,1727379684,1727379684,-86.1856,39.8996,365.76,False,37.55,311.11,-1.95,[],350.52,None,False,0
